"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"RS_198","PUBLISHED","2003","EUR","","HRV","FMLE","7.2 [5.9-8.6]","7.16801","5.87470","8.58987","","",""
"RS_198","PUBLISHED","2015","EUR","","HRV","BTSX","9.3 [7.6-11.2]","9.26085","7.56871","11.17292","","",""
"RS_198","PUBLISHED","2001","EUR","","HRV","FMLE","6.5 [5.3-7.9]","6.51808","5.32297","7.85077","","",""
"RS_198","PUBLISHED","2018","EUR","","HRV","BTSX","8.4 [6.1-11.3]","8.43819","6.09748","11.27527","","",""
"RS_198","PUBLISHED","2002","EUR","","HRV","FMLE","5.7 [4.7-6.8]","5.70918","4.69200","6.83564","","",""
"RS_198","PUBLISHED","2016","EUR","","HRV","BTSX","8.1 [6.5-9.9]","8.07868","6.49534","9.89294","","",""
"RS_198","PUBLISHED","2016","EUR","","HRV","FMLE","3.3 [2.5-4.3]","3.32975","2.53631","4.29810","","",""
"RS_196","PUBLISHED","2004","AMR","","HTI","MLE","1138 [946-1331]","1138.38700","945.88040","1330.89400","","",""
"RS_196","PUBLISHED","2004","AMR","","HTI","BTSX","1709 [1420-1998]","1709.00000","1420.00000","1998.00000","","",""
"RS_196","PUBLISHED","2005","AMR","","HTI","BTSX","1704 [1419-1989]","1704.00000","1419.00000","1989.00000","","",""
"RS_196","PUBLISHED","2015","AMR","","HTI","MLE","1360 [1107-1612]","1359.74400","1106.73500","1612.04500","","",""
"RS_196","PUBLISHED","2019","AMR","","HTI","BTSX","2115 [1708-2519]","2114.53300","1708.29300","2518.52400","","",""
"RS_196","PUBLISHED","2002","AMR","","HTI","BTSX","1658 [1377-1940]","1658.00000","1377.00000","1940.00000","","",""
"RS_196","PUBLISHED","2007","AMR","","HTI","BTSX","1759 [1464-2054]","1759.00000","1464.00000","2054.00000","","",""
"RS_196","PUBLISHED","2011","AMR","","HTI","MLE","1306 [1091-1521]","1306.14300","1090.53200","1521.06000","","",""
"RS_196","PUBLISHED","2006","AMR","","HTI","MLE","1168 [971-1365]","1168.22400","971.06140","1365.38700","","",""
"RS_196","PUBLISHED","2014","AMR","","HTI","MLE","1326 [1081-1571]","1325.68900","1080.81600","1570.56100","","",""
"RS_196","PUBLISHED","2001","AMR","","HTI","FMLE","543 [451-635]","542.77910","450.74270","634.81560","","",""
"RS_196","PUBLISHED","2007","AMR","","HTI","MLE","1186 [987-1385]","1186.05900","987.14670","1384.97200","","",""
"RS_196","PUBLISHED","2019","AMR","","HTI","MLE","1525 [1232-1816]","1525.10800","1232.10700","1816.48700","","",""
"RS_196","PUBLISHED","2012","AMR","","HTI","FMLE","558 [456-660]","557.93010","456.26690","659.59330","","",""
"RS_196","PUBLISHED","2016","AMR","","HTI","MLE","1408 [1144-1672]","1408.37600","1144.48300","1671.55700","","",""
"RS_198","PUBLISHED","2001","AMR","","HTI","BTSX","18.7 [15.5-21.9]","18.70177","15.53060","21.87294","","",""
"RS_198","PUBLISHED","2004","AMR","","HTI","FMLE","12.4 [10.3-14.5]","12.43221","10.32987","14.53456","","",""
"RS_198","PUBLISHED","2006","AMR","","HTI","MLE","25.4 [21.1-29.6]","25.36524","21.08431","29.64617","","",""
"RS_198","PUBLISHED","2017","AMR","","HTI","BTSX","18.4 [14.9-21.9]","18.41687","14.93066","21.89041","","",""
"RS_198","PUBLISHED","2002","AMR","","HTI","MLE","25.5 [21.2-29.8]","25.50868","21.18543","29.84731","","",""
"RS_198","PUBLISHED","2006","AMR","","HTI","BTSX","18.6 [15.5-21.8]","18.64141","15.49528","21.78756","","",""
"RS_198","PUBLISHED","2010","AMR","","HTI","FMLE","12.2 [10.2-14.2]","12.16373","10.15384","14.17362","","",""
"RS_198","PUBLISHED","2019","AMR","","HTI","MLE","27.4 [22.2-32.7]","27.44186","22.16978","32.68476","","",""
"RS_198","PUBLISHED","2014","AMR","","HTI","MLE","25.5 [20.8-30.2]","25.45971","20.75696","30.16246","","",""
"RS_198","PUBLISHED","2015","AMR","","HTI","MLE","25.8 [21.0-30.5]","25.75482","20.96260","30.53365","","",""
"RS_198","PUBLISHED","2006","AMR","","HTI","FMLE","12.1 [10.1-14.2]","12.10708","10.06375","14.15041","","",""
"RS_198","PUBLISHED","2005","AMR","","HTI","MLE","25.1 [20.9-29.3]","25.06132","20.86972","29.25291","","",""
"RS_198","PUBLISHED","2016","AMR","","HTI","FMLE","10.4 [8.5-12.4]","10.41332","8.46214","12.35924","","",""
"RS_198","PUBLISHED","2012","AMR","","HTI","MLE","25.2 [20.6-29.8]","25.20726","20.61412","29.80040","","",""
"RS_198","PUBLISHED","2011","AMR","","HTI","MLE","26.2 [21.9-30.5]","26.21197","21.88504","30.52498","","",""
"RS_196","PUBLISHED","2010","EUR","","HUN","BTSX","914 [788-1051]","914.00000","787.68520","1051.49300","","",""
"RS_196","PUBLISHED","2012","EUR","","HUN","MLE","595 [514-684]","594.97590","513.64580","684.21510","","",""
"RS_196","PUBLISHED","2001","EUR","","HUN","BTSX","1380 [1203-1580]","1380.00000","1202.56500","1580.41500","","",""
"RS_196","PUBLISHED","2008","EUR","","HUN","MLE","938 [826-1057]","937.92630","826.37440","1056.55000","","",""
"RS_196","PUBLISHED","2015","EUR","","HUN","FMLE","199 [161-242]","198.51720","160.54210","241.62900","","",""
"RS_196","PUBLISHED","2010","EUR","","HUN","FMLE","229 [191-273]","229.49580","191.02410","273.17730","","",""
"RS_196","PUBLISHED","2014","EUR","","HUN","MLE","570 [487-661]","569.81930","487.23060","661.09860","","",""
"RS_196","PUBLISHED","2004","EUR","","HUN","FMLE","372 [315-437]","372.34230","315.16930","436.68840","","",""
"RS_196","PUBLISHED","2015","EUR","","HUN","MLE","568 [482-661]","568.48280","481.98770","661.14310","","",""
"RS_196","PUBLISHED","2016","EUR","","HUN","BTSX","756 [625-901]","756.00000","625.33430","901.31670","","",""
"RS_196","PUBLISHED","2007","EUR","","HUN","FMLE","355 [300-416]","355.33410","300.25240","416.06930","","",""
"RS_196","PUBLISHED","2014","EUR","","HUN","BTSX","783 [661-920]","783.00000","660.84310","919.73880","","",""
"RS_196","PUBLISHED","2002","EUR","","HUN","FMLE","427 [361-502]","427.32320","361.22130","501.73770","","",""
"RS_196","PUBLISHED","2005","EUR","","HUN","BTSX","1492 [1307-1693]","1492.00000","1307.14600","1693.23400","","",""
"RS_196","PUBLISHED","2019","EUR","","HUN","MLE","537 [401-706]","537.26150","401.16810","705.67760","","",""
"RS_198","PUBLISHED","2009","EUR","","HUN","BTSX","10.4 [9.0-11.9]","10.43231","9.03334","11.93243","","",""
"RS_198","PUBLISHED","2013","EUR","","HUN","MLE","11.8 [10.2-13.7]","11.84503","10.17554","13.69420","","",""
"RS_198","PUBLISHED","2009","EUR","","HUN","FMLE","4.9 [4.1-5.8]","4.92883","4.13067","5.82417","","",""
"RS_198","PUBLISHED","2017","EUR","","HUN","MLE","12.5 [10.3-15.0]","12.52567","10.31873","14.98559","","",""
"RS_198","PUBLISHED","2017","EUR","","HUN","BTSX","8.0 [6.5-9.7]","7.99334","6.51632","9.67592","","",""
"RS_198","PUBLISHED","2007","EUR","","HUN","FMLE","6.7 [5.7-7.9]","6.74406","5.69863","7.89678","","",""
"RS_198","PUBLISHED","2000","EUR","","HUN","FMLE","6.2 [5.3-7.3]","6.23281","5.26147","7.32036","","",""
"RS_198","PUBLISHED","2010","EUR","","HUN","FMLE","4.4 [3.7-5.2]","4.39908","3.66163","5.23638","","",""
"RS_198","PUBLISHED","2008","EUR","","HUN","FMLE","5.5 [4.6-6.5]","5.50417","4.62252","6.47427","","",""
"RS_198","PUBLISHED","2010","EUR","","HUN","BTSX","9.2 [7.9-10.6]","9.20686","7.93447","10.59185","","",""
"RS_198","PUBLISHED","2001","EUR","","HUN","FMLE","6.7 [5.7-7.9]","6.71448","5.66045","7.91414","","",""
"RS_198","PUBLISHED","2014","EUR","","HUN","MLE","12.2 [10.5-14.2]","12.23320","10.46014","14.19284","","",""
"RS_198","PUBLISHED","2016","EUR","","HUN","FMLE","3.3 [2.7-4.1]","3.33848","2.66003","4.12655","","",""
"RS_198","PUBLISHED","2008","EUR","","HUN","BTSX","12.3 [10.7-14.0]","12.27999","10.70015","13.97709","","",""
"RS_196","PUBLISHED","2010","SEAR","","IDN","MLE","25435 [22070-28801]","25435.13000","22069.51000","28800.75000","","",""
"RS_196","PUBLISHED","2018","SEAR","","IDN","BTSX","31012 [26596-35368]","31011.56000","26596.22000","35368.49000","","",""
"RS_196","PUBLISHED","2018","SEAR","","IDN","FMLE","6799 [5831-7754]","6798.74700","5830.76000","7753.92900","","",""
"RS_196","PUBLISHED","2013","SEAR","","IDN","FMLE","7338 [6323-8354]","7338.40500","6322.53700","8354.49800","","",""
"RS_196","PUBLISHED","2016","SEAR","","IDN","FMLE","7004 [6019-7983]","7004.46800","6018.90600","7983.40600","","",""
"RS_196","PUBLISHED","2015","SEAR","","IDN","MLE","24673 [21177-28170]","24673.35000","21176.87000","28169.84000","","",""
"RS_196","PUBLISHED","2009","SEAR","","IDN","BTSX","33175 [28752-37599]","33175.32000","28752.15000","37598.50000","","",""
"RS_196","PUBLISHED","2004","SEAR","","IDN","MLE","24440 [21193-27689]","24440.38000","21192.97000","27688.55000","","",""
"RS_196","PUBLISHED","2005","SEAR","","IDN","FMLE","7593 [6564-8622]","7592.53300","6563.53700","8621.76500","","",""
"RS_196","PUBLISHED","2002","SEAR","","IDN","FMLE","7967 [6939-8995]","7967.15400","6939.42200","8994.88500","","",""
"RS_196","PUBLISHED","2003","SEAR","","IDN","BTSX","31928 [27760-36095]","31928.00000","27760.00000","36095.00000","","",""
"RS_196","PUBLISHED","2004","SEAR","","IDN","FMLE","7689 [6667-8710]","7688.61700","6667.02600","8710.44800","","",""
"RS_196","PUBLISHED","2017","SEAR","","IDN","BTSX","31347 [26902-35750]","31346.65000","26901.72000","35750.04000","","",""
"RS_196","PUBLISHED","2013","SEAR","","IDN","MLE","25150 [21668-28632]","25149.74000","21668.22000","28632.04000","","",""
"RS_196","PUBLISHED","2014","SEAR","","IDN","BTSX","32511 [27989-37033]","32510.97000","27988.63000","37033.31000","","",""
"RS_196","PUBLISHED","2014","SEAR","","IDN","FMLE","7274 [6262-8286]","7274.10800","6262.26500","8285.95100","","",""
"RS_198","PUBLISHED","2012","SEAR","","IDN","FMLE","6.0 [5.2-6.8]","5.99265","5.16827","6.81704","","",""
"RS_198","PUBLISHED","2015","SEAR","","IDN","FMLE","5.5 [4.7-6.3]","5.49254","4.71419","6.27090","","",""
"RS_198","PUBLISHED","2003","SEAR","","IDN","FMLE","7.2 [6.2-8.1]","7.16658","6.23102","8.10190","","",""
"RS_198","PUBLISHED","2009","SEAR","","IDN","BTSX","13.9 [12.0-15.8]","13.90296","12.04932","15.75661","","",""
"RS_198","PUBLISHED","2011","SEAR","","IDN","BTSX","13.8 [11.9-15.6]","13.76088","11.91514","15.60702","","",""
"RS_198","PUBLISHED","2018","SEAR","","IDN","FMLE","5.1 [4.4-5.8]","5.11638","4.38792","5.83520","","",""
"RS_198","PUBLISHED","2015","SEAR","","IDN","BTSX","12.3 [10.5-14.0]","12.27539","10.53584","14.01495","","",""
"RS_198","PUBLISHED","2006","SEAR","","IDN","MLE","21.6 [18.7-24.5]","21.56364","18.66490","24.46238","","",""
"RS_198","PUBLISHED","2013","SEAR","","IDN","BTSX","12.9 [11.1-14.7]","12.90209","11.11603","14.68854","","",""
"RS_198","PUBLISHED","2017","SEAR","","IDN","BTSX","11.8 [10.2-13.5]","11.84453","10.16498","13.50837","","",""
"RS_198","PUBLISHED","2017","SEAR","","IDN","MLE","18.4 [15.8-20.9]","18.35308","15.75062","20.93121","","",""
"RS_198","PUBLISHED","2019","SEAR","","IDN","BTSX","11.3 [9.7-12.9]","11.33220","9.71221","12.92453","","",""
"RS_198","PUBLISHED","2008","SEAR","","IDN","FMLE","6.4 [5.5-7.2]","6.38445","5.53873","7.22996","","",""
"RS_198","PUBLISHED","2009","SEAR","","IDN","MLE","21.2 [18.4-24.0]","21.21049","18.38255","24.03842","","",""
"RS_196","PUBLISHED","2017","SEAR","","IND","MLE","158268 [104704-190761]","158267.90000","104703.70000","190761.00000","","",""
"RS_196","PUBLISHED","2012","SEAR","","IND","FMLE","42549 [35869-49572]","42549.10000","35868.81000","49571.73000","","",""
"RS_196","PUBLISHED","2003","SEAR","","IND","MLE","136642 [100053-157361]","136642.30000","100053.00000","157360.50000","","",""
"RS_196","PUBLISHED","2017","SEAR","","IND","BTSX","202927 [140887-245551]","202927.30000","140886.70000","245550.80000","","",""
"RS_196","PUBLISHED","2008","SEAR","","IND","BTSX","205913 [145301-237684]","205912.70000","145300.60000","237683.90000","","",""
"RS_196","PUBLISHED","2009","SEAR","","IND","MLE","167983 [113080-192907]","167983.20000","113080.40000","192906.80000","","",""
"RS_196","PUBLISHED","2017","SEAR","","IND","FMLE","44659 [36183-54790]","44659.43000","36183.05000","54789.80000","","",""
"RS_196","PUBLISHED","2003","SEAR","","IND","FMLE","38934 [32246-46161]","38934.04000","32246.14000","46160.58000","","",""
"RS_196","PUBLISHED","2015","SEAR","","IND","MLE","160316 [105413-186491]","160315.90000","105412.90000","186490.70000","","",""
"RS_196","PUBLISHED","2002","SEAR","","IND","BTSX","178686 [135478-207480]","178685.60000","135478.40000","207480.30000","","",""
"RS_196","PUBLISHED","2013","SEAR","","IND","MLE","174634 [113450-201676]","174634.20000","113449.80000","201676.40000","","",""
"RS_196","PUBLISHED","2013","SEAR","","IND","BTSX","217778 [149867-251933]","217778.00000","149866.90000","251933.40000","","",""
"RS_196","PUBLISHED","2009","SEAR","","IND","BTSX","207613 [146355-239281]","207613.00000","146354.80000","239280.70000","","",""
"RS_196","PUBLISHED","2007","SEAR","","IND","MLE","158001 [109923-181924]","158000.50000","109922.70000","181923.90000","","",""
"RS_198","PUBLISHED","2007","SEAR","","IND","BTSX","16.7 [12.0-19.3]","16.66008","12.04420","19.26326","","",""
"RS_198","PUBLISHED","2005","SEAR","","IND","MLE","24.2 [17.2-27.9]","24.21547","17.15516","27.91547","","",""
"RS_198","PUBLISHED","2006","SEAR","","IND","MLE","25.0 [17.6-28.8]","24.95302","17.63443","28.77572","","",""
"RS_198","PUBLISHED","2013","SEAR","","IND","BTSX","17.0 [11.7-19.7]","17.00272","11.70065","19.66936","","",""
"RS_198","PUBLISHED","2002","SEAR","","IND","FMLE","7.8 [6.4-9.2]","7.77151","6.41291","9.20426","","",""
"RS_198","PUBLISHED","2012","SEAR","","IND","BTSX","17.6 [12.0-20.3]","17.60156","11.98318","20.32761","","",""
"RS_198","PUBLISHED","2012","SEAR","","IND","MLE","27.4 [17.6-31.5]","27.37582","17.58937","31.54992","","",""
"RS_198","PUBLISHED","2005","SEAR","","IND","FMLE","6.9 [5.7-8.1]","6.85968","5.69383","8.10340","","",""
"RS_198","PUBLISHED","2009","SEAR","","IND","MLE","26.5 [17.8-30.4]","26.51319","17.84774","30.44693","","",""
"RS_198","PUBLISHED","2018","SEAR","","IND","BTSX","15.5 [10.6-19.1]","15.53156","10.62279","19.11551","","",""
"RS_198","PUBLISHED","2002","SEAR","","IND","BTSX","16.3 [12.4-19.0]","16.34344","12.39150","18.97713","","",""
"RS_198","PUBLISHED","2008","SEAR","","IND","MLE","26.6 [17.9-30.5]","26.58249","17.93434","30.53797","","",""
"RS_198","PUBLISHED","2013","SEAR","","IND","FMLE","7.0 [5.9-8.2]","7.01895","5.92459","8.17617","","",""
"RS_198","PUBLISHED","2015","SEAR","","IND","FMLE","7.0 [5.9-8.4]","7.02898","5.89449","8.37306","","",""
"RS_198","PUBLISHED","2008","SEAR","","IND","BTSX","17.1 [12.1-19.8]","17.14982","12.10163","19.79595","","",""
"RS_198","PUBLISHED","2019","SEAR","","IND","BTSX","15.6 [10.7-19.5]","15.55863","10.68923","19.53092","","",""
"RS_196","PUBLISHED","2013","EUR","","IRL","MLE","147 [120-179]","147.16460","119.57280","178.98140","","",""
"RS_196","PUBLISHED","2006","EUR","","IRL","BTSX","376 [315-443]","376.00000","315.05260","442.77200","","",""
"RS_196","PUBLISHED","2016","EUR","","IRL","BTSX","194 [148-246]","194.00000","148.19760","245.92690","","",""
"RS_196","PUBLISHED","2003","EUR","","IRL","BTSX","347 [292-408]","347.00000","291.98660","407.76650","","",""
"RS_196","PUBLISHED","2003","EUR","","IRL","MLE","254 [218-294]","254.49430","217.78330","294.16570","","",""
"RS_196","PUBLISHED","2008","EUR","","IRL","BTSX","288 [237-344]","288.00000","237.25210","343.95520","","",""
"RS_196","PUBLISHED","2011","EUR","","IRL","MLE","131 [108-157]","131.16020","108.16410","157.31490","","",""
"RS_196","PUBLISHED","2000","EUR","","IRL","BTSX","431 [370-497]","431.00000","370.12710","496.50380","","",""
"RS_196","PUBLISHED","2004","EUR","","IRL","BTSX","389 [327-458]","389.00000","326.72360","458.29050","","",""
"RS_196","PUBLISHED","2012","EUR","","IRL","MLE","113 [92-136]","113.01720","92.34621","136.07970","","",""
"RS_196","PUBLISHED","2017","EUR","","IRL","FMLE","46 [33-60]","45.89759","33.35194","60.42999","","",""
"RS_196","PUBLISHED","2017","EUR","","IRL","BTSX","162 [122-207]","162.00000","122.32760","207.25510","","",""
"RS_196","PUBLISHED","2013","EUR","","IRL","FMLE","47 [36-60]","46.83544","36.02975","60.05612","","",""
"RS_196","PUBLISHED","2015","EUR","","IRL","FMLE","45 [33-59]","45.14380","32.98378","58.96025","","",""
"RS_196","PUBLISHED","2012","EUR","","IRL","BTSX","168 [135-206]","168.00000","134.76830","205.85800","","",""
"RS_198","PUBLISHED","2017","EUR","","IRL","BTSX","3.4 [2.6-4.4]","3.40817","2.57354","4.36025","","",""
"RS_198","PUBLISHED","2005","EUR","","IRL","FMLE","5.1 [4.0-6.2]","5.07560","4.03891","6.24010","","",""
"RS_198","PUBLISHED","2019","EUR","","IRL","FMLE","1.8 [1.3-2.3]","1.77859","1.31970","2.33533","","",""
"RS_198","PUBLISHED","2013","EUR","","IRL","BTSX","4.2 [3.4-5.2]","4.20330","3.37136","5.17910","","",""
"RS_198","PUBLISHED","2016","EUR","","IRL","FMLE","2.3 [1.7-3.0]","2.30545","1.68515","3.01562","","",""
"RS_198","PUBLISHED","2009","EUR","","IRL","MLE","9.0 [7.4-10.7]","8.96734","7.44629","10.65218","","",""
"RS_198","PUBLISHED","2012","EUR","","IRL","BTSX","3.6 [2.9-4.5]","3.64568","2.92453","4.46721","","",""
"RS_198","PUBLISHED","2017","EUR","","IRL","MLE","4.9 [3.8-6.2]","4.93120","3.77905","6.23608","","",""
"RS_198","PUBLISHED","2006","EUR","","IRL","FMLE","4.4 [3.5-5.4]","4.36195","3.46441","5.36188","","",""
"RS_198","PUBLISHED","2004","EUR","","IRL","BTSX","9.6 [8.1-11.3]","9.58569","8.05109","11.29314","","",""
"RS_198","PUBLISHED","2001","EUR","","IRL","FMLE","5.6 [4.5-6.8]","5.57485","4.49050","6.79401","","",""
"RS_198","PUBLISHED","2015","EUR","","IRL","FMLE","1.9 [1.4-2.5]","1.92111","1.40364","2.50908","","",""
"RS_198","PUBLISHED","2018","EUR","","IRL","MLE","4.4 [3.3-5.6]","4.37293","3.30655","5.56538","","",""
"RS_198","PUBLISHED","2010","EUR","","IRL","BTSX","4.8 [3.9-5.8]","4.80861","3.94612","5.79658","","",""
"RS_198","PUBLISHED","2011","EUR","","IRL","FMLE","2.6 [2.1-3.3]","2.63102","2.06393","3.30093","","",""
"RS_196","PUBLISHED","2014","EMR","","IRN","FMLE","4178 [3828-4558]","4178.23000","3827.70900","4558.23700","","",""
"RS_196","PUBLISHED","2007","EMR","","IRN","BTSX","23628 [20720-25831]","23628.00000","20720.13000","25830.59000","","",""
"RS_196","PUBLISHED","2009","EMR","","IRN","BTSX","23686 [21142-26360]","23686.00000","21141.96000","26359.73000","","",""
"RS_196","PUBLISHED","2019","EMR","","IRN","FMLE","4130 [3387-4658]","4129.71100","3386.66400","4657.60300","","",""
"RS_196","PUBLISHED","2009","EMR","","IRN","MLE","17880 [15786-20067]","17879.96000","15785.57000","20066.68000","","",""
"RS_196","PUBLISHED","2013","EMR","","IRN","FMLE","4492 [4130-4891]","4491.57200","4129.63600","4890.77800","","",""
"RS_196","PUBLISHED","2009","EMR","","IRN","FMLE","5806 [5356-6293]","5806.03900","5356.38800","6293.04600","","",""
"RS_196","PUBLISHED","2012","EMR","","IRN","BTSX","19681 [17888-22524]","19681.00000","17888.49000","22524.31000","","",""
"RS_196","PUBLISHED","2000","EMR","","IRN","BTSX","17588 [14688-19548]","17588.00000","14687.60000","19547.86000","","",""
"RS_196","PUBLISHED","2003","EMR","","IRN","BTSX","26519 [22322-29009]","26519.00000","22322.47000","29008.51000","","",""
"RS_196","PUBLISHED","2004","EMR","","IRN","BTSX","26898 [22756-29345]","26898.00000","22755.98000","29344.57000","","",""
"RS_196","PUBLISHED","2002","EMR","","IRN","MLE","17120 [13944-18797]","17119.84000","13944.01000","18797.09000","","",""
"RS_196","PUBLISHED","2016","EMR","","IRN","BTSX","16426 [14582-19527]","16426.00000","14582.24000","19526.82000","","",""
"RS_196","PUBLISHED","2001","EMR","","IRN","FMLE","4995 [4481-5581]","4995.40300","4481.45500","5580.76600","","",""
"RS_196","PUBLISHED","2005","EMR","","IRN","MLE","21861 [18201-23792]","21860.89000","18200.87000","23791.59000","","",""
"RS_198","PUBLISHED","2009","EMR","","IRN","FMLE","16.1 [14.8-17.4]","16.07000","14.82545","17.41794","","",""
"RS_198","PUBLISHED","2009","EMR","","IRN","BTSX","32.5 [29.0-36.1]","32.48002","28.99144","36.14643","","",""
"RS_198","PUBLISHED","2013","EMR","","IRN","BTSX","24.3 [22.1-28.1]","24.25670","22.05510","28.07170","","",""
"RS_198","PUBLISHED","2018","EMR","","IRN","MLE","32.9 [27.8-39.9]","32.87908","27.81309","39.85403","","",""
"RS_198","PUBLISHED","2015","EMR","","IRN","FMLE","10.5 [9.5-11.5]","10.45038","9.48426","11.47238","","",""
"RS_198","PUBLISHED","2007","EMR","","IRN","MLE","49.7 [42.8-54.4]","49.65309","42.81091","54.42800","","",""
"RS_198","PUBLISHED","2003","EMR","","IRN","FMLE","18.9 [17.3-20.8]","18.94142","17.27362","20.76057","","",""
"RS_198","PUBLISHED","2005","EMR","","IRN","MLE","61.6 [51.3-67.0]","61.59799","51.28506","67.03818","","",""
"RS_198","PUBLISHED","2015","EMR","","IRN","BTSX","21.8 [19.6-25.7]","21.78305","19.63225","25.71305","","",""
"RS_198","PUBLISHED","2000","EMR","","IRN","BTSX","26.8 [22.4-29.8]","26.80142","22.38165","29.78795","","",""
"RS_198","PUBLISHED","2009","EMR","","IRN","MLE","48.6 [42.9-54.5]","48.59325","42.90122","54.53620","","",""
"RS_198","PUBLISHED","2008","EMR","","IRN","FMLE","16.4 [15.2-17.8]","16.41250","15.18535","17.75294","","",""
